epoch,train_loss,val_loss
108,0.0008068104294840404,0.0026646212802131555
109,0.0008006988098610194,0.0023293722457817644
110,0.0008095769786546682,0.0008220050983823099
111,0.0007929015542187714,0.0008194835894141264
112,0.0007828980769001282,0.0008650882879953041
113,0.0007848016055312287,0.0009029624996373817
114,0.0007804722823615082,0.0009929357461254513
115,0.0007819649902852745,0.0010361981651085522
116,0.0007719150762416667,0.0010587643948171898
117,0.0007696910228628851,0.0011015422238731046
118,0.0007667005646805904,0.0012691453079433268
119,0.0007682461793582546,0.0011556869869181969
120,0.000760577359284116,0.0010008161135193362
121,0.0007637703096487723,0.0011853613455746056
122,0.0007544507450913799,0.0014999901551267984
123,0.0007678089516430216,0.0005117224114964536
124,0.0007557168399884498,0.00047144600540644107
125,0.0007533615322531046,0.00043462031829708073
126,0.0007527083882390108,0.0004350611105154935
127,0.0007526696207579146,0.0004386684181581356
128,0.0007502831844368062,0.00044625574045147217
129,0.0007511068801659918,0.0005098536500674265
130,0.0007546575695448657,0.0004788755656943937
131,0.0007494948107849772,0.0004418123657123011
132,0.0007495300213929425,0.00044571443851998556
133,0.0007456523223288245,0.00045463953739692086
134,0.0007431804298855376,0.00040939446169214566
135,0.0007425985021198279,0.0004840140011981067
136,0.0007445672816906058,0.00048261631293518477
137,0.0007405027591758401,0.00042622057379566484
138,0.0007444669834118089,0.0004875640542274165
139,0.0007401143816505649,0.00047306823387198573
140,0.0007427271727878904,0.00042805515346634927
141,0.0007444628186470928,0.0004180066260602845
142,0.0007375787277871726,0.00048063511037521627
143,0.0007351812583668629,0.0004930164520410008
144,0.000738541599007609,0.0005064943118160778
145,0.0007418577873919296,0.00042087217646676793
146,0.0007360772433053114,0.0003280300994468706
147,0.0007315712827953834,0.00032080608340929404
148,0.0007371790340985981,0.00030935702316895413
149,0.0007295911602799131,0.00030826762656476744
150,0.0007296377969748071,0.00031449354402806316
